id,url,name,age,gender,cafe_cat,kid_approved,dog_approved,companion_cat,bonded_pair,single_cat,type,description,system_import_at
17960042,https://catcafebk.com/our-cats/?cat=17960042,Sam Molier & Misa N. Place,11 Months 18 Days ,,False,True,True,False,True,False,Domestic Short Hair ,"Playful and snuggly brother and sister and restaurant works Sam Molier and Misa N. Place could not get any cuter (seriously, they tried). Rescued at a couple weeks old with their siblings, mom and aunt, these munchkins enjoyed several weeks of undivided attention from two cat and several human caretakers -- which means they have not only learned how to play like pros, but they have had a lot of cuddle practice. They are feisty, playful, funny and very loving. They are very bonded with one another and do everything together -- where one goes, the other follows. Both are very affectionate with their humans and they will take any opportunity to be right next to you wherever you are. Sometimes they can be a little mischievous and are very skilled at identifying hiding spots from which you will never be able to find them until they decide to come out of hiding and grace the world again with their happy presence! Sam and Misa love to wrestle and explore and keep each other entertained with their shenanigans and then pass out curled up together. They are good with kids and other cats and most likely would enjoy a friendly dog.",2023-01-22 19:13:48+00:00
18678913,https://catcafebk.com/our-cats/?cat=18678913,Sammy,1 Year 0 Months , Male,True,True,True,False,False,False,Domestic Short Hair ,Sammy is an energetic and affectionate goofball. He runs around with a big smile on his face and loves chirping at birds. He’d be an incredibly companion for another young and playful cat or he can be adopted with one of his new friends at the cafe — we’d be happy to offer some suggestions!,2023-01-22 19:13:48+00:00
18666840,https://catcafebk.com/our-cats/?cat=18666840,Scotty,5 Years 2 Months , Male,False,True,False,True,False,True,Domestic Short Hair ,"With dazzling golden eyes and a peaceful disposition, Scotty is a delightful companion with nothing but love to give. This guy loves a good nap and is happiest when he's getting head and chin pets. In between naps and pets, he likes to spend time on his scratch pad. Although he's not sure what to make of catnip, it sure does bring out his party side! If he isn't napping, exploring, by your side, or on his scratch pad, you might find him admiring his reflection in the mirror. Love this guy's confidence! At bedtime, he'll give you a quick goodnight cuddle before settling at your feet for the night. Scotty is super easy going, so if you don't want him in bed, he's likely to happily find another cozy spot. He is around five and would do best as an only cat. He may be ok with older children as long as they are gentle with him.",2023-01-22 19:13:48+00:00
18468089,https://catcafebk.com/our-cats/?cat=18468089,Sebastian,4 Years 6 Months , Male,False,False,True,False,False,False,Domestic Short Hair ,"Add some spice to your household with Sebastian! He’s talkative, playful and loves head scratches. While he was initially cautious on arrival in his new foster home, after a few days Sebastian was exploring his new home with great curiosity. Once he has settled in, he is a confident, independent cat, who will rush to the front door to greet you the second you arrive home. He is also comfortable around visitors to the home and asks for pets and head scratches from his foster and strangers alike. Sebastian is good pals with his foster housemate Howard’s End and is eager to engage in playful zoomies and play wrestling with his fellow orange tabby buddy. Whether you’re looking to become a one-cat household or you have an FeLV cat who would like a companion, Sebastian is a cat who can do both if you have a little patience. One thing that might surprise you about Sebastian is his enormous appetite. He behaves around food as if he hasn’t eaten for a month (and won’t eat again for another month) and will try to sniff out and scavenge any food he can find. A counter surfer at heart, he will even eat vegetables you might usually expect cats to turn their noses up at. Peas? Yup! Green beans? Yes please! Once a street cat, always a street cat! Because Sebastian has FeLV, he can only be around other FeLV cats, but he is visibly healthy with no outward signs of FeLV. He will have the best chance at living many more years in a caring home with a proper diet.",2023-01-22 19:13:48+00:00
18732089,https://catcafebk.com/our-cats/?cat=18732089,Shadow,3 Years 4 Months , Female,False,False,False,False,False,False,Domestic Short Hair ,Shadow is a very loving cat. She demands attention and loves to get pets. She will talk back if you talk to her. She loves eating fancy feast gravy cat food and loves to watch mice videos on the computer. She will do best in a home with no other cats.,2023-01-22 19:13:48+00:00
18949220,https://catcafebk.com/our-cats/?cat=18949220,"Shallot, Arrowhead & Water Chestnut",3 Months 24 Days ,,False,True,True,False,True,False,Domestic Short Hair ,"Shallot, Arrowhead, and Water Chestnut are total and complete goofs. They are little bundles of energy that love to run around and play with each other until they are exhausted, and then they take a long nap piled on top of each other in their cat bed. Shallot is a tabby girl with a white stripe on her face and is definitely the leader of the pack. She loves stuffed mice toys and especially loves the laser pointer. Now and then she gets in a cuddly mood and wants nothing more than to snuggle up to your face. Arrowhead is a tabby wit a white “mountain” pattern on his face. He sometimes still gets jumpy and runs away when he sees his fosters coming, but when he’s feeling brave and they pet him, he starts purring right away. He loves to play with his sisters, and he even likes to cuddle with his humans at night. Water Chestnut is the gray girl. She tends to be a bit calmer than her brother and sister, but when she’s in the mood she’ll play and run around with them too. She’s an expert at finding the coziest looking spots to sleep. If you pick her up she’ll let you hold her for as long as you’ll rub her tummy. These three kittens are sweet, silly, and playful. They’d be great in any home that’s ready to embrace their energy and give them lots of love and attention. They can be adopted as a trio, two of them as a pair, or one of them with another kitten their age. All three are equally friends and will be happy as long as they have a playmate.",2023-01-22 19:13:48+00:00
18663589,https://catcafebk.com/our-cats/?cat=18663589,Shiitake & Reishi,7 Months 21 Days , Male,False,True,True,False,True,False,Domestic Short Hair ,"Shiitake and Reishi are loving, look-alike brothers with distinct personalities that make the perfect pair. Shiitake is eager one for pets and food, wrapping himself around your legs to always ask for more. Reishi is more laid back , calm and sweet, quietly loving pets. Shiitake is very curious and adventurous while Reishi is more independent and easily entertains himself with a good box — on top or inside, big or small, he will find a way to make good use of any leftover box. There are a few things these boys have in common including a devotion to treats, a love for playing together and a deep appreciation for cuddling on a sunny spot on the couch. These smart brothers are learning how to do tricks! Although still in the early stages of their training, they have already mastered how to sit. Bring these boys home and teach them their next trick!",2023-01-22 19:13:48+00:00
18587747,https://catcafebk.com/our-cats/?cat=18587747,Shrub & Riff,8 Months 17 Days ,,False,True,True,False,True,False,Domestic Short Hair ,"Shrub and Riff are a low key-pair of best buds who love to play together and play tricks on each other. Shrub (tabby) is quite happy-go-lucky. He’ll watch you do just about anything and try to convince you that having his help would make things go much more smoothly. He hasn’t quite learned how to meow and instead will make the most adorable trilling sound. He is very curious and typically likes hanging out with his human during day-to-day activities Riff (grey) is shy, but equally as curious as her foster brother. She’s a happy girl who loves laser pointers and feather toys. Riff is perfectly content laze about in the same room as you, and will never turn down an opportunity for a treat. She’s a very protective foster sister to Shrub and will gladly spend a bit grooming him/playing with him. She, too, does very well with the resident cat in her foster home – in fact, she’s pretty fascinated by her and loves to follow her around just to see what she’s up to.",2023-01-22 19:13:48+00:00
18895745,https://catcafebk.com/our-cats/?cat=18895745,Sinead,10 Years 10 Months , Female,False,False,False,True,False,True,Domestic Short Hair ,"Sinead is the sweetest orange girl in Brooklyn! She loves companionship and though she’s not a huge cuddler, she’ll follow you wherever you go and curl up in a ball nearby. She loves to be pet and purrs at the slightest bit of attention. She's a curious cat and always looking out of the window at the world below. At 10, she’s not as playful as a young kitten, but occasionally gets in the mood to goof around. Mostly, she is a gentle and loving animal, grateful to be in the company of others and always eager for her next meal!",2023-01-22 19:13:48+00:00
18468182,https://catcafebk.com/our-cats/?cat=18468182,Slater & Reddy,9 Months 1 Day , Male,False,True,True,False,True,False,Domestic Short Hair ,"Slater and Reddy are adorable brothers who love nothing more than a good wrestle or snuggle session with one another. They’re both quite playful and can’t resist a cat toy or a found piece of string. Slater is a white and tabby mix who is sweet as can be and loves to eat. Slater enjoys exploring the house and is really respectful of everyone around him. He has warmed up to our family beautifully, and is incredibly sweet with our young kids. He can easily be lured with a treat or some good scratches behind the ears. He’s particularly attentive at meal time and is always the first to his dish. He’s super gentle and careful with his claws and is a joy to have around the house. Reddy is a beautiful, soft and shy black and white cat with a playful streak. He takes a lot of cues from his brother and has begun warming up to our family. He’s also gentle and never aggressive, but can be quite skittish and spends a fair amount of time under the couch. However he truly can’t resist a toy and is always in the mix at playtime.",2023-01-22 19:13:48+00:00
18892294,https://catcafebk.com/our-cats/?cat=18892294,"Spooky, Candelabra & Broomstick",5 Months 27 Days ,,False,False,True,False,True,False,Domestic Short Hair ,"Spooky, Candelabra and Broomstick are fun and playful kittens. Spooky is playful and curious and the most confident of his siblings. He enjoys head scritches and relaxing in a patch of sun. Candelabra can be a little bossy, but is truly a softie and plays in the most fabulous way. She is a purring machine when she’s in the mood for a chin scratch. Broomstick is quiet and cautious, but warming up very nicely to cuddles. He can be very affectionate, though needs some patience while he warms up to a new person.",2023-01-22 19:13:48+00:00
18259405,https://catcafebk.com/our-cats/?cat=18259405,Sultana,4 Years 7 Months , Female,False,True,True,False,False,False,Domestic Short Hair ,"Sultana may be the friendliest cat that you’ll ever meet and will brighten your day with her great energy and personality. When she arrived at her foster home, she walked straight out of the carrier and requested head scritches. No matter where you go in your home,, Sultana will be right behind you trying to participate in whatever you’re doing. She gets along well with other cats and is looking for a home with another friendly feline.",2023-01-22 19:13:48+00:00
18830394,https://catcafebk.com/our-cats/?cat=18830394,Tallulah,11 Months 0 Days , Female,True,True,True,False,False,False,Domestic Short Hair ,"Tallulah is the sweetest little love bug who will start purring the moment you start petting her. She loves to play, she especially loves soccer and playing with her fake mice. She also loves to be held and will nestle right into you. She is just now learning how to meow and talk and it is the cutest thing. Tallulah would like a lot of human attention, but she would be happiest in a home with another friendly feline.",2023-01-22 19:13:48+00:00
18570818,https://catcafebk.com/our-cats/?cat=18570818,Tampico & Saint Cyr,8 Months 10 Days ,,False,True,True,False,True,False,Domestic Short Hair ,"Tampico and Saint Cyr are two adorable kittens that will fill your house with joy. Their meows are the most adorable sounds in the world. Tampico is smart, but a bit shy. She likes to play with toy rats and loves to snuggle. Once she hears you sit down she will be on your lap in an instant. She purrs so loud that you can hear her from across the room. Although she can be a real hide-and-seek player in the beginning, after she gets to know you, she will be with you everywhere around the house. Saint Cyr is more playful. He likes to explore and play with everything he can find (even a tissue). He is a real foodie and loves treats, but sometimes he will be more interested in human food than his own. Saint Cyr doesn't like cuddles that much, but he will greet you with rubs even if you are just coming out of your room. And they know tricks! Tampico understands “sit”, and Saint Cyr knows “shake”.",2023-01-22 19:13:48+00:00
17748054,https://catcafebk.com/our-cats/?cat=17748054,Terry Gross & Dave Davies,8 Years 11 Months ,,False,True,True,False,True,False,Domestic Short Hair ,"Terry Gross and Dave Davies are chubby and sweet best friends who are extremely interested in contemporary art and current events. Terry is a lovely lady who enjoys pets and will often seek them out if she isn't getting enough attention. Dave is a tubby and chill fellow who is grateful that Terry takes the majority of the work as he really loves long naps. Once you start petting these two tabbies, you won’t be able to stop. These incredibly affectionate and laid-back cats are perfect cuddle buddies and also give excellent interviews. Terry and Dave are both in need of dental work and we are hoping their adopter can help us with some of the cost, however our main priority is finding them a good home together.",2023-01-22 19:13:48+00:00
18441872,https://catcafebk.com/our-cats/?cat=18441872,That's Amore,5 Years 4 Months , Male,False,False,False,True,False,True,Domestic Short Hair ,"That's Amore is a very gentle, adorable white and gray tabby who loves a good pet – especially head scritches. He’s a little shy and quiet at first, but will purr sweetly at you once he starts getting more comfortable and meow little greetings every time he sees you walk into a room. He also loves to play and occasionally pounce at your toes from under the bed. Once you start petting him, he won’t let you stop! That's Amore is in need of dental surgery so we are asking for the potential adopter to partner with us to help cover this vet bill. In lieu of an adoption fee, we are asking for a larger donation and/or assistance crowdsourcing. We realize it's not doable for everyone, but we are trying our best to provide the best care possible.",2023-01-22 19:13:48+00:00
18931580,https://catcafebk.com/our-cats/?cat=18931580,The Real Don Steal,5 Years 2 Months , Male,False,False,False,True,False,True,Domestic Long Hair (long coat) ,"Say hello to The Real Don Steal — a mellow adult gentleman of tremendous floof. He enjoys lounging around and looking out the window or snuggling up in a suitcase under the bed.  If given the opportunity to snuggle with humans, he will most likely jump right in, although he's still fairly shy and tentative so it does take some patience to get him out of his shell. He has zero interest in snuggling (or doing anything else for that matter) with other cats, and must be the only cat in the home. A crucial aspect of Don Steele is that he is the sworn enemy of all TVs or large screens of that nature. The minute the TV goes on, he looks up terrified at the TV like ""YOU AGAIN! How did you find me here?! You'll never get me!!!"" and then either he ducks under the bed or runs from the room in total terror. (He is specifically ultra-disturbed by the Roku jungle screensaver.) He's been working on building up screen tolerance in foster, but has only made it up to tolerance of a 13"" computer screen. Thus, he's probably best suited to someone who does not watch a ton of TV/doesn't have one of those magic mirror gyms where the mirror comes to life as a person.",2023-01-22 19:13:48+00:00
18961087,https://catcafebk.com/our-cats/?cat=18961087,Thomas,5 Years 1 Month , Male,False,False,False,True,False,True,Domestic Short Hair ,"Very smart Thomas rescued himself - he knew exactly who to follow home in order to get the help he needed for a chance at a better life! He loves to share his feelings and ideas with everyone about food, toys and the outside view and is happy when his humans talk with him. This beautiful boy enjoys his pets and asks for them multiple times a day. Since Thomas is so good at communicating what he wants from his people, he’s an especially easy cat to care for. He prefers a calm, quiet environment and therefore would probably do best in a home without young children.",2023-01-22 19:13:48+00:00
18864246,https://catcafebk.com/our-cats/?cat=18864246,Timon,1 Year 8 Months , Male,True,True,True,False,False,False,Domestic Short Hair ,"Timon is a friendly guy who adores other cats and can't wait to find his BFF. Rescued with his siblings from next to a dumpster, he is the only meerkat who hasn't yet found his forever home. He gets along well with all of the cats at the cafe and would be happy to be adopted with one of his roommates or would be thrilled to join a home with another friendly feline. When not frolicking and wrestling with his buddies, Timon enjoys perching on comfy couches and looking handsome.",2023-01-22 19:13:48+00:00
18759102,https://catcafebk.com/our-cats/?cat=18759102,Tito Howard,4 Years 5 Months , Male,False,True,False,True,False,True,Domestic Short Hair ,"Tito is huge cheeks with a little bit of a cat – seriously, the size of Tito's cheeks make every chipmunk jealous! Tito also might be part dog. He comes running when called as long as it comes with scritches. He is very fond of the bed and has also recently discovered the lap. Be prepared to be trapped for hours as this guy really likes to snuggle. Just make sure your glass has plenty of Tito’s in it before your lap does, and you’re set for movie night snuggled on the couch! Tito has FeLV so needs to be adopted as a single cat or into a home with another cat positive for feline leukemia (we think that Tito would prefer a home all to himself). Although generally cats with FeLV have shorter lifespans than other cats, Tito is currently in great health.",2023-01-22 19:13:48+00:00
18636992,https://catcafebk.com/our-cats/?cat=18636992,Toffee,11 Months 0 Days , Female,False,True,True,False,False,False,Domestic Long Hair ,"Toffee is gorgeous and spunky with a long fluffy tail that often makes her look like a foxy cat. Toffee is super friendly and sweet-natured. She loves cuddles and plopping herself on her humans or following them around the house. She is energetic, playful and very curious about other pets. You can often spot her head peeking out from around the corners, the stairs, or under the couch. She loves climbing on things, jumping near you undetected, and coming close to your food to remind you of her existence. Toffee needs to be adopted with another feline friend or to a home with an existing young cat. She loves treats and can do paw, high-five, sit, and come to her humans when she hears ‘come, Toffee, come’ or clicking sounds. She loves chasing and catching wand toys with dangling sparkling things and would play with about anything to keep her entertained. It’s fun to watch her do her zoomie session after she leaves the litter box and her high fun energy often brings a smile to her hard-working exhausted humans. Toffee has a heart murmur, but it is no more likely than anything else to develop into more severe heart issues.",2023-01-22 19:13:48+00:00
17995323,https://catcafebk.com/our-cats/?cat=17995323,Toil & Trouble,1 Year 7 Months ,,True,True,True,False,True,False,Domestic Short Hair ,"Double, double toil and trouble; Wand toys, boxes and catnip bubbles. No need to pull out your Shakespeare, these kittens will bring all the drama themselves. Found as kittens, this brother and sister were rescued shortly before their mother was hit by a car. They were slightly older kittens when they were rescued, so it took them some time to settle in and fully trust humans. Luckily, their main strategy to avoid detection was to hide under their bed (somehow they never realized how we were able to keep finding them). Now much braver, Toil (black and white) is a real social butterfly (will the puns ever end?) while Trouble is generally found watching cat TV either on the big screen or in real life next to our deluxe-sized rat habitat.",2023-01-22 19:13:48+00:00
18924648,https://catcafebk.com/our-cats/?cat=18924648,Tomato & Pickle,5 Months 0 Days ,,False,False,False,False,True,False,Domestic Short Hair ,"Tomato and Pickle are sweet and cuddly kittens who plop right next to you or on top of you for a snuggle. They are always together, whether it’s playing or cuddling up together for a nap. Tomato is feisty and loves to play — she will chase pretty much anything that will roll around the floor! Pickle is a lot more calm and loves to chill, but he will follow Tomato and play whenever she wants. They are both very gentle and are always ready for treats.",2023-01-22 19:13:48+00:00
17992910,https://catcafebk.com/our-cats/?cat=17992910,Truby Steele,2 Years 10 Months , Female,False,False,False,False,False,False,Domestic Short Hair ,"Truby is gorgeous, sweet-tempered and loves to hang out with her favorite humans. She has orange streaks throughout her brown tabby coat that glow when she rests in the sunshine. Truby was living outdoors in a mostly managed colony, but we assume that she had previously spent time indoors and with humans as she actually loves to be held and cuddled. A postal worker fed Truby and her friends and reached out to us to help bring Truby indoors. She needs patient humans and a calm and quiet home where she can continue to blossom. We think that she would probably be happiest with a feline friend.",2023-01-22 19:13:48+00:00
18469036,https://catcafebk.com/our-cats/?cat=18469036,TW & Sapling,10 Months 1 Day ,,False,True,True,False,True,False,Domestic Short Hair ,"TW and Sapling will certainly add some cuteness and excitement to your life. They love playing and wrestling with each other and get along extremely well with other cats in the household. Sapling likes to be close to people (she’s almost always in the same room as her foster), but isn’t much of a cuddler. TW is more independent, but will curl right up next to you on the couch. 

Both cats are gorgeous, sleek black cats. Sapling has red undertones to his slightly fluffier coat and TW has adorable white markings on her belly (they’ve been described as a little bikini). 

These kittens love an opportunity to play around with either ribbons or “real” cat toys.",2023-01-22 19:13:48+00:00
18435919,https://catcafebk.com/our-cats/?cat=18435919,Ube & Steal,9 Months 9 Days ,,False,True,True,False,True,False,Domestic Short Hair ,"Ube and Steal can't wait to cuddle with you! Steal is aptly named because he steals peoples’ hearts. He’s extremely friendly, loves to be held (and not shy to ask), and will just fall asleep on your lap purring. Ube has beautiful brown eyes that make it hard to say no when she is asking for treats. She initially lets Steal take the lead, but once comfortable she loves to play and make appearances on Zoom if you work from home. Both kitties spend their days keeping themselves entertained, playing with each other and napping in the sun. They’re both experienced “hunters,” making sure every spring and toy is captured! Ube and Steal are sure to bring much joy and fun to any home and family.",2023-01-22 19:13:48+00:00
18667410,https://catcafebk.com/our-cats/?cat=18667410,Waldorf,13 Years 10 Months , Male,False,True,True,True,False,True,Domestic Short Hair ,"Cat? Rabbit? Muppet? Waldorf is a senior cat with many distinct and loveable qualities. He loves to be around people and will never shy away from asking for scritches, pets, brushies and more food. And boy oh boy does he love food! He knows what he wants and will gladly steal that yummy looking steak off your plate. And like a true gentleman, he prefers water out of a cup, but if he must, a bowl will do just fine. His delicate tummy loves novel protein food because he’s all about that non-GMO lifestyle. Waldorf is on a once daily pill for a chronic health issue but he takes his pill like a champ. Won’t you adopt this sweet senior boy home and help make the last chapters of his life the best ever?",2023-01-22 19:13:48+00:00
18568223,https://catcafebk.com/our-cats/?cat=18568223,Where & Wal,8 Months 24 Days ,,False,True,False,False,True,False,Domestic Short Hair ,"Where and Wal aren’t siblings, but they were clearly meant for each other. Wal is a firecracker — he’s frisky and confident and loves to explore, but still loves to cuddle up beside you when he’s tired himself (and everyone around him) out. He is equal parts spunky and charming. His slightly younger and smaller pal, Where, is a love bug through and through. She is playful and lively, but her greatest joy comes from sitting atop your shoulder or nuzzling in your lap. She is not fickle about who she befriends and everyone she encounters instantly takes a shine to her!",2023-01-22 19:13:48+00:00
18634866,https://catcafebk.com/our-cats/?cat=18634866,Will & Way,8 Months 6 Days ,,False,True,True,False,True,False,Domestic Short Hair ,"Will and Way are paws down the most affectionate and entertaining pair of kittens. Will is gentle, kind, tender and sweet temperament, calculated—although clumsy—and likes to puts his chin on you and snooze while you work in front of the computer. He also has a love-heart on the roof of his mouth, which is very apt because he will be your mini shadow of love. Way is conventionally adorable and gets away with many naughty things because of her good looks and charming demeanor. She is very curious, energetic, loves to climb (and fall), short attention span, and a little more hyperactive compare to Will. If Will is giving you his attention, Way likes to barge right in and demands she’s part of the party! Once she’s done being adventurous and playful, Way has her calm side. She’s a snuggle bug and is, in fact, a really great cuddle buddy. They both LOVE to snuggle so be prepared for their annoyingly adorable buffet-style all-you-can-squeeze affection!",2023-01-22 19:13:48+00:00
18895748,https://catcafebk.com/our-cats/?cat=18895748,Winston & Venkman,4 Months 21 Days ,,False,True,True,False,True,False,Domestic Short Hair ,"Winston is the charmer of the duo. She’s more chill with people and okay with being pet and picked up. She’s learning to purr and doing it well. Venkman is much like his namesake from Ghostbusters — more reserved, shy, and vocal of the two. He chirps a lot- especially when he’s away from his sister. He’s a bit of a ‘tough guy’ who’s trying to hide his sensitive side. They are quite the combo. They love to play. And eat. And knock each other off the tub.",2023-01-22 19:13:48+00:00
18587232,https://catcafebk.com/our-cats/?cat=18587232,Wonky & Wheezy,9 Months 17 Days ,,False,True,True,False,True,False,Domestic Short Hair ,"Wonky may be the cuddliest kitten in the world. He must jump in your lap or be held whenever you get home from work/an outside activity. When Wonky is held, he immediately starts to suck his thumb and purr loudly. Just like a baby, sucking his thumb puts him right to sleep. He prefers to sleep on his human’s lap, chest, or neck. Whenever Wonky is not cuddling, he is eating or zooming through the apartment. Wonky is very social and loves to eat dry food when his humans are eating meals. His meals give him super cat speed, and he zooms through the apartment like a torpedo. Wonky enjoys chasing string toys and showing off his hunting/stalking instincts. Wonky will let you know when he needs attention with the sweetest “mew” and enjoys following his human wherever they may go. You cannot help but be smitten with this kitten’s loving and social personality. Wheezy is a curious and fearless little kitten. She loves toys (especially chewing on her plush avocado) and is very serious about chasing her mouse or jingling balls. Wheezy will run full speed ahead despite her light “wheezy” breath. She has been given a round of antibiotics which has significantly helped her sneezing and wheezing. Wheezy is the first to explore new rooms and spaces and does occasionally attempt to bolt out the front door (so always be aware). When Wheezy is sleepy, she is quick to fold into your arms and loudly purr. Wheezy also loves to nibble on her brother’s ear when she is feeling especially cuddly and comfortable. She enjoys litterboxes that are neat and tidy with taller sides for privacy. In the past, Wheezy has relieved herself in the bathtub. However, when that is not an option (bathroom door closed), she eventually finds her way to the litterbox. Wheezy may be a tiny kitten, but she is mighty and makes her presence known. You cannot help but be enamored by Wheezy’s adorable face and feisty spirit.",2023-01-22 19:13:48+00:00
18860609,https://catcafebk.com/our-cats/?cat=18860609,Zooey Deschatnel,2 Years 9 Months , Female,False,False,False,True,False,True,Domestic Short Hair ,"Zooey was a past colony cat who was found dirty and with an injured tail. She has since recovered from having it amputated and has chosen to indulge in the luxuries of indoor life. She is sweet, relaxed, and will always accept pets but definitely finds time to cause mischief. Her favorite pastimes include laying in the sink or shower at the most inconvenient times and stealing treats when you’re not looking. Although Zooey is sweet with everyone, she doesn't like loud noises or sudden movements and needs patience to welcome anyone into her space. She may be better fit in a house without kids. She could likely be happy with other pets around, but would also enjoying being the only one in the home.",2023-01-22 19:13:48+00:00
18576198,https://catcafebk.com/our-cats/?cat=18576198,Aeon,10 Years 5 Months , Female,False,False,False,True,False,True,Domestic Short Hair ,"Aeon is a gorgeous, chatty tortie girl with a big personality! She loves to play with her wand toys, and loves anything crinkly. If you’ve got a shoebox laying around, you can be sure to find her rolling around in it. Aeon loves to initiate pets by rubbing her face on your hand and calling out for you with her sweet voice. She sleeps at the foot of her fosters bed and has just started exploring the world of bedtime cuddles. She is a little particular about pets sometimes, but she will let you know with a gentle “no thank you”. Aeon is a bit timid about loud noises and would do best in a home with a quiet home without children or other pets. She takes a bit of time to come out of her shell, but she is well worth the wait!",2023-01-22 19:49:42+00:00
18949108,https://catcafebk.com/our-cats/?cat=18949108,Aioli & Dijon,4 Months 3 Days ,,False,True,True,False,True,False,Domestic Short Hair ,"Aioli & Dijon are full of zest and zing — whether it’s playing with each other or going wild with a wand toy.  Aioli (brown tabby) is as cute as a button, and even has a brown tabby spot that looks like a belly button. He’s fearless and is always ready to pounce on a new toy and  will always be the first to dig into a meal.  Dijon (grey and white) is slightly shyer, but she will never say no to a churu. She’s a master baker, expertly making biscuits and purring on her bed. Her favorite toy is a ribbon wand toy and she’s not afraid to show her brother who’s boss by hogging the food bowl sometimes.",2023-01-22 19:49:42+00:00
18049093,https://catcafebk.com/our-cats/?cat=18049093,Apollo & Artemis,1 Year 1 Month ,,False,True,True,False,True,False,Domestic Short Hair / Mixed ,"Apollo and Artemis are sweet and sassy teens ready to find their forever home. Apollo, the handsome grey and white tabby fellow, is generous with headbutts, boisterous, chatty and will do just about anything if treats are involved. He is definitely the brawn and swagger of this operation. Sweet Artemis, slightly more petite, black and white girlie with a gorgeous ink spot chin (her favorite skritch zone). While not as gregarious as her brother, Artemis is quite the clever girl and isn't about to let the boys push her around. She likes to carefully observe a situation before diving in. Treats both crunchy and churu tube go a long way in winning her over. They have both recently discovered the delight that is a cat tree and love watching birds and dragon flies from the window. With pink noses and toe beans, these kittens are two wonderful companions, sure to brighten whatever home they find themselves in. The only thing this bonded pair loves more than each other is other cats — they won over their foster's grumpy resident kitty in a matter of days.",2023-01-22 19:49:42+00:00
18844592,https://catcafebk.com/our-cats/?cat=18844592,Baby Shark,9 Months 7 Days , Female,False,False,False,False,False,False,Domestic Short Hair ,"Baby Shark is a sweet tuxedo who likes taking naps on soft beds, purring during long combing sessions, and swatting at wand toys. She loves scratches under her chin and behind her ears, and will reward you with loud, loving purrs and flashes of her belly. She gets along with other cats in her foster home, but because of her timid personality and sweet disposition, she would thrive in a quiet home where she can get the most care and attention. She is a low-key, trusting kitty that easily adapts to new environments and has a lot of love to give.",2023-01-22 19:49:42+00:00
18949086,https://catcafebk.com/our-cats/?cat=18949086,Bada & Pow,4 Months 19 Days , Male,False,True,True,False,True,False,Domestic Short Hair ,"Bada and Pow are two adorable, playful brothers. They absolutely love to explore and play with anything and everything. Bada is more cautious and shy and is a sweet sweet soul, while Pow is the explorer and adventurer. Pow does a great job at getting Bada out of his shell and the two can often be found wrestling and chasing one another around the apartment. When not busy exploring, they love pets and cuddles with their humans.",2023-01-22 19:49:42+00:00
18948728,https://catcafebk.com/our-cats/?cat=18948728,Bluto & Popeye,6 Months 0 Days ,,False,False,False,False,True,False,Domestic Short Hair ,"Popeye and Bluto are a very sweet, but shy pair of kittens. Popeye (black and white boy) pretends to be shy, but after he’s picked up and held, he starts to purr and won’t stop. His favorite way to sleep is with his chin resting over one of your arms. Bluto (tortoiseshell girl) can be picked up with no problems and settles into her fosters’ arms instantly. The longer you hold Bluto, the more she droops through your arms. She likes to sleep with her head hanging upside-down!",2023-01-22 19:49:42+00:00
17834315,https://catcafebk.com/our-cats/?cat=17834315,Bobsled,2 Years 10 Months , Male,False,False,False,False,False,False,Domestic Short Hair ,"Bobsled is turning into quite a spunky lovey gentleman. A tuxedo with white handlebar mustaches from the Bronx, he might look tough but he will melt you with his tiny meow and Puss-in-Boots eyes. Bobsled loves play hunting with the wire wand and toys on ribbons. He will even stalk a yoga mat inched along the ground with your toes! He gets creative -- pretending not to care, or hiding under a chair…and then he strikes! He loves treats and might accidentally scratch if he gets too excited, but he is nothing but love. Bobsled nurses adorably on soft blankets and perches atop boxes. He will sit with you but he's not a lap cat (yet) - he will lounge nearby and send you loving blink kisses. He likes being pet from the shoulders back - he isn't on board with ear scritches yet. Bob is quiet and non-aggressive and might benefit from a mellow similar-age or slightly older feline companion to show him the ropes. He gets agitated when he hears dogs and may not do well with one in the home. He may do well in a home with older children if they can respect his need for space. Bobsled is in need of an echocardiogram due to having a heart murmur and we'd be happy to arrange an appointment at our next rescue clinic.",2023-01-22 19:49:42+00:00
18458507,https://catcafebk.com/our-cats/?cat=18458507,Bonnie & Buddy,6 Months 16 Days , Female,False,False,False,False,True,False,Domestic Short Hair (short coat) ,"Buddy and Bonnie are brother and sister kittens. Buddy is very playful and loves to play with toys as well as with his sister. He is a sweet, affectionate boy who loves to eat! He is litter trained and will do well with an experienced pet owner. Bonnie is a sweet girl who loves to cuddle and play with mice and her brother. She is very affectionate, healthy and would do well with an experienced pet owner. She was rescued with her brother and they would like to find a loving home together. Buddy and Bonnie will have their first vet appointment on September 1 when they will receive their first vaccines, microchips and be tested for FIV/FeLV. Adopters will be required to get Buddy and Bonnie neutered and spayed with the assistance of the rescuer. *Courtesy Posting: This cat is being independently offered for adoption by a rescuer who is not a representative of BBAWC or Brooklyn Cat Cafe. The rescuer offering this cat is responsible for the content of this post and any medical records and vaccines. BBAWC and Brooklyn Cat Cafe cannot vouch for any information in this post. An adoption fee will be charged by the rescuer.",2023-01-22 19:49:42+00:00
